ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000249837.1	0	0	0	0	0	0	0	13
ENSG00000105519.8	1	0	1	0	0	0	0	0
ENSG00000164346.5	28	3	2	0	13	0	0	0
ENSG00000105879.7	4	0	10	0	15	0	0	0
ENSG00000130270.12	10	1	0	0	7	0	0	0
ENSG00000025434.14	4	0	0	0	18	0	0	0
ENSG00000244642.2	0	0	0	0	0	0	6	0
ENSG00000166348.13	22	5	3	0	93	0	0	0
ENSG00000162896.5	0	0	0	0	4	0	0	0
ENSG00000249693.2	0	0	1	0	18	0	0	0
ENSG00000179950.9	30	0	1	0	13	0	0	0
ENSG00000109220.6	6	1	0	0	107	0	0	0
ENSG00000140945.11	0	0	1	0	187	0	0	0
ENSG00000230612.1	0	0	0	0	0	0	0	1
ENSG00000125531.5	0	0	0	0	1	0	0	0
ENSG00000250125.1	0	0	0	0	0	0	2	13
ENSG00000175701.6	0	0	0	0	0	0	2	4
ENSG00000230698.1	0	0	0	0	0	0	0	2
ENSG00000132952.7	23	1	0	0	69	0	0	0
ENSG00000214216.6	1	0	1	0	28	0	0	20
ENSG00000205488.4	0	0	0	0	0	0	5	0
ENSG00000269043.1	0	0	0	0	0	0	0	11
ENSG00000260092.1	0	0	0	0	0	0	3	2
ENSG00000196099.4	1	0	0	0	0	0	0	0
ENSG00000158042.8	1	0	4	0	4	0	0	0
ENSG00000183615.5	0	1	0	0	2	0	0	0
ENSG00000199266.1	0	0	0	0	0	0	92	0
ENSG00000197503.4	0	0	0	0	0	0	1	4
ENSG00000257900.2	0	0	0	0	0	0	0	1
ENSG00000186472.15	201	0	1	0	390	0	0	0
ENSG00000154240.12	51	8	1	0	542	0	0	0
ENSG00000109689.10	19	2	1	0	88	0	0	0
ENSG00000226054.1	0	0	0	0	0	0	2	0
ENSG00000262358.1	0	0	0	0	0	0	1	1
ENSG00000067992.8	1	0	0	0	61	0	0	0
ENSG00000138107.7	17	1	10	0	24	0	0	0
ENSG00000240107.1	0	0	0	0	0	0	2	0
ENSG00000084731.9	15	1	3	0	24	0	0	0
ENSG00000182584.4	0	2	0	0	0	0	0	0
ENSG00000230758.1	0	0	0	0	0	0	2	0
ENSG00000188831.3	0	0	0	0	0	0	2	0
ENSG00000241186.3	0	0	0	0	0	0	1	9
ENSG00000074219.9	12	1	1	0	33	0	0	0
ENSG00000052723.7	9	0	42	0	6	0	0	0
ENSG00000101199.8	38	2	12	0	43	0	0	0
ENSG00000256311.1	0	0	0	0	0	0	0	7
ENSG00000129990.10	1	0	4	0	0	0	0	0
ENSG00000231784.4	0	0	0	0	0	0	2	0
ENSG00000212724.2	0	0	1	0	0	0	0	0
ENSG00000230666.1	0	0	0	0	0	0	1	24
ENSG00000228084.1	0	0	0	0	0	0	1	0
ENSG00000065665.16	6	0	4	0	37	0	0	0
ENSG00000104889.4	9	0	0	0	5	0	0	0
ENSG00000111860.9	23	1	10	0	203	0	0	0
ENSG00000264622.1	0	0	0	0	0	0	0	5
ENSG00000249328.2	0	0	0	0	0	0	0	25
ENSG00000166596.10	1	0	0	0	5	0	0	0
ENSG00000183569.13	1	0	0	0	1	0	0	0
ENSG00000159403.11	3	0	0	0	1	0	0	0
ENSG00000257103.4	69	5	20	0	205	0	0	0
ENSG00000251461.3	0	0	0	0	0	0	0	1
ENSG00000240254.1	0	0	0	0	0	0	0	13
ENSG00000253356.1	0	0	0	0	0	0	1	6
ENSG00000238040.1	0	0	0	0	0	0	1	0
ENSG00000196796.4	0	0	0	0	1	0	0	0
ENSG00000258478.1	0	0	0	0	0	0	0	4
ENSG00000107341.4	22	1	7	0	143	0	0	0
ENSG00000089116.3	0	0	0	0	4	0	0	0
ENSG00000256654.1	0	0	0	0	0	0	1	0
ENSG00000273003.1	0	0	0	0	0	0	4	16
ENSG00000198358.4	0	0	0	0	0	0	0	4
ENSG00000271127.1	0	0	0	0	0	0	2	0
ENSG00000107771.11	39	0	10	0	195	0	0	0
ENSG00000236311.2	0	0	0	0	17	0	0	0
ENSG00000130561.12	0	0	0	0	8	0	0	0
ENSG00000248485.1	0	0	2	0	9	0	0	0
ENSG00000270332.1	0	0	0	0	0	0	2	4
ENSG00000212482.1	0	0	0	0	0	0	1	0
ENSG00000203321.2	0	0	0	0	0	0	0	19
ENSG00000268095.1	0	0	0	0	0	0	0	2
ENSG00000137463.4	6	0	1	0	5	0	0	0
ENSG00000271860.1	0	0	0	0	0	0	0	66
ENSG00000265817.1	5	3	0	0	16	0	16	132
ENSG00000261405.2	0	0	0	0	0	0	0	4
ENSG00000136040.4	2	0	3	0	41	0	0	0
ENSG00000238215.1	0	0	0	0	0	0	1	0
ENSG00000125817.7	13	3	6	0	0	0	0	0
ENSG00000250379.1	0	0	0	0	0	0	0	1
ENSG00000267341.1	0	0	0	0	0	0	0	2
ENSG00000181418.7	3	0	1	0	0	0	0	0
ENSG00000104689.5	0	0	0	0	1	0	0	0
ENSG00000196326.6	0	0	0	0	9	0	0	0
ENSG00000221643.1	0	0	0	0	0	0	82	0
ENSG00000134684.6	92	6	12	0	257	0	0	0
ENSG00000120708.12	0	0	0	0	5	0	0	0
ENSG00000253007.2	0	0	0	0	0	0	38	0
ENSG00000273232.1	0	0	0	0	0	0	1	0
ENSG00000170689.8	20	1	26	0	18	0	0	0
ENSG00000172348.10	1	0	0	0	75	0	0	0
ENSG00000258460.1	0	0	0	0	0	0	2	0
ENSG00000273046.1	0	0	0	0	0	0	8	98
ENSG00000260855.1	0	0	0	0	0	0	3	0
ENSG00000258782.3	0	0	0	0	0	0	3	7
ENSG00000198945.3	40	4	4	0	62	0	0	0
ENSG00000147586.5	2	0	0	0	143	0	0	0
ENSG00000105464.3	7	0	2	0	30	0	0	0
ENSG00000264825.1	0	0	0	0	0	0	1	1
ENSG00000172977.8	17	0	3	0	7	0	0	0
ENSG00000121542.7	5	0	4	0	217	0	0	0
ENSG00000035141.3	7	0	9	0	5	0	0	0
ENSG00000167703.10	2	1	7	0	12	0	0	0
ENSG00000230833.1	0	0	0	0	0	0	1	0
ENSG00000259479.2	0	0	0	0	0	0	1	3
ENSG00000163466.11	23	2	1	0	54	0	0	0
ENSG00000138606.15	5	0	1	0	14	0	0	0
ENSG00000068137.10	17	4	0	0	13	0	0	0
ENSG00000260417.1	0	0	0	0	0	0	5	0
ENSG00000235955.1	0	0	0	0	0	0	1	0
ENSG00000100056.7	16	0	6	0	6	0	0	0
ENSG00000124215.12	1	1	0	0	29	0	0	0
ENSG00000156011.12	33	1	13	0	494	0	0	0
ENSG00000087111.16	18	0	7	0	37	0	0	0
ENSG00000092203.9	17	0	9	0	12	0	0	0
ENSG00000142484.5	0	1	0	0	1	0	0	0
ENSG00000268230.1	0	0	0	0	0	0	5	12
ENSG00000226155.1	0	0	0	0	0	0	1	0
ENSG00000248923.1	0	0	0	0	0	0	15	0
ENSG00000258912.1	0	0	0	0	0	0	0	10
ENSG00000230552.1	0	0	0	0	0	0	1	15
ENSG00000154548.8	6	0	3	0	15	0	0	0
ENSG00000207166.1	0	0	0	0	0	0	578	0
ENSG00000198914.2	8	0	18	0	0	0	0	0
ENSG00000243055.1	0	0	0	0	0	0	0	2
ENSG00000201457.1	0	0	0	0	0	0	133	0
ENSG00000253177.1	0	0	0	0	0	0	0	1
ENSG00000264456.1	0	0	0	0	0	0	2	0
ENSG00000226939.1	0	0	0	0	0	0	0	2
ENSG00000059122.12	17	3	7	0	53	0	0	0
ENSG00000231826.1	0	0	0	0	0	0	0	1
ENSG00000143502.10	0	1	2	0	74	0	0	0
ENSG00000243452.3	12	9	1	0	26	0	8	11
ENSG00000241317.1	0	0	0	0	0	0	1	0
ENSG00000268050.2	0	0	0	0	0	0	1	0
ENSG00000263609.1	0	0	0	0	0	0	0	2
ENSG00000164252.8	17	0	5	0	27	0	0	0
ENSG00000267051.1	0	0	0	0	0	0	0	2
ENSG00000125386.10	75	6	3	0	133	0	0	0
ENSG00000101333.12	25	0	1	0	223	0	0	0
ENSG00000207320.1	0	0	0	0	0	0	1	0
ENSG00000105171.5	2	2	4	0	6	0	0	0
ENSG00000270959.1	0	0	0	0	0	0	2	0
ENSG00000225779.1	0	0	0	0	0	0	2	0
ENSG00000011523.9	16	1	11	0	29	0	0	0
ENSG00000162585.12	6	1	4	0	21	0	0	2
ENSG00000272093.1	0	0	0	0	0	0	2	0
ENSG00000232517.2	0	0	0	0	0	0	1	7
ENSG00000204420.4	0	0	1	0	0	0	0	1
ENSG00000213639.5	9	2	37	0	97	0	0	0
ENSG00000230921.1	0	0	0	0	0	0	1	0
ENSG00000261075.1	0	0	0	0	0	0	0	3
ENSG00000261543.1	0	0	0	0	0	0	1	6
ENSG00000165474.5	0	1	2	0	0	0	0	0
ENSG00000254988.1	0	0	0	0	0	0	0	1
ENSG00000234828.3	0	0	0	0	0	0	5	172
ENSG00000106305.5	15	0	1	0	205	0	0	0
ENSG00000254730.1	0	0	0	0	0	0	1	0
ENSG00000184613.6	10	0	1	0	158	0	0	0
ENSG00000104518.6	0	0	0	0	1	0	0	0
ENSG00000124226.7	14	1	9	0	23	0	0	0
ENSG00000197245.4	0	0	0	0	1	0	0	0
ENSG00000236708.1	0	0	0	0	0	0	0	8
ENSG00000267988.1	0	0	0	0	2	0	0	0
ENSG00000252312.1	0	0	0	0	0	0	1	0
ENSG00000225203.2	0	0	0	0	0	0	2	3
ENSG00000165672.5	11	0	4	0	16	0	0	0
ENSG00000228586.1	0	0	0	0	0	0	0	12
ENSG00000008853.12	4	0	2	0	9	0	0	0
ENSG00000231009.1	0	0	0	0	0	0	0	5
ENSG00000266268.1	0	0	0	0	0	0	0	22
ENSG00000197943.5	13	0	0	0	77	0	0	0
ENSG00000113649.7	287	0	8	0	437	0	0	0
ENSG00000271727.1	0	0	0	0	0	0	1	20
ENSG00000257526.1	0	0	0	0	0	0	1	41
ENSG00000119673.10	1	0	0	0	0	0	0	0
ENSG00000256725.1	0	0	0	0	0	0	0	25
ENSG00000231822.1	0	0	0	0	0	0	1	0
ENSG00000243667.2	6	1	3	0	24	0	0	4
ENSG00000180884.9	2	0	2	0	3	0	0	0
ENSG00000263004.1	0	0	0	0	0	0	1	4
ENSG00000269923.1	0	0	0	0	0	0	2	0
ENSG00000177575.8	1	0	0	0	2	0	0	0
ENSG00000215912.7	2	1	0	0	54	0	0	0
ENSG00000186166.4	17	1	2	0	56	0	0	0
ENSG00000204624.6	6	0	0	0	18	0	0	0
ENSG00000251890.1	0	0	0	0	0	0	1	0
ENSG00000242258.1	0	0	0	0	0	0	0	5
ENSG00000227356.2	0	0	0	0	0	0	0	9
ENSG00000166840.9	0	0	0	0	2	0	1	4
ENSG00000183908.5	0	0	2	0	1	0	0	0
ENSG00000188921.12	0	0	2	0	4	0	0	0
ENSG00000266617.1	0	0	0	0	0	0	1	0
ENSG00000121897.9	3	0	0	0	11	0	0	0
ENSG00000264895.1	0	0	0	0	0	0	69	0
ENSG00000220008.2	1	0	1	0	5	0	0	0
ENSG00000133114.13	20	0	9	0	62	0	0	0
ENSG00000188517.10	15	0	2	0	341	0	5	1
ENSG00000242267.2	0	0	0	0	0	0	1	14
ENSG00000162614.14	21	0	1	0	27	0	0	0
ENSG00000253855.1	0	0	0	0	0	0	0	1
ENSG00000049130.9	1	2	1	0	35	0	5	0
ENSG00000206965.1	0	0	0	0	0	0	133	0
ENSG00000125505.12	13	0	5	0	23	0	0	0
ENSG00000240510.2	0	0	2	0	5	0	0	0
ENSG00000165066.11	0	1	0	0	2	0	0	0
ENSG00000121053.5	0	0	0	0	12	0	0	0
ENSG00000121579.8	25	3	49	0	130	0	0	0
ENSG00000251635.1	0	0	0	0	0	0	0	2
ENSG00000233067.2	0	0	0	0	0	0	0	136
ENSG00000175115.7	12	1	4	0	175	0	0	0
ENSG00000015592.12	0	0	0	0	5	0	0	0
ENSG00000221957.4	0	0	0	0	0	0	0	2
ENSG00000115963.9	4	3	4	0	21	0	0	0
ENSG00000266213.1	0	0	0	0	0	0	1	0
ENSG00000131473.12	83	2	8	0	83	0	0	0
ENSG00000268129.1	0	0	0	0	0	0	3	0
ENSG00000128250.5	0	0	1	0	1	0	0	0
ENSG00000104814.8	8	0	0	0	15	0	0	0
ENSG00000228323.2	0	0	0	0	0	0	0	10
ENSG00000021852.8	1	0	0	0	11	0	0	0
ENSG00000186810.7	1	0	0	0	0	0	0	0
ENSG00000224409.1	0	0	0	0	0	0	0	2
ENSG00000229274.1	0	0	0	0	0	0	0	5
ENSG00000250954.1	0	0	0	0	0	0	1	22
ENSG00000232871.4	0	0	0	0	0	0	0	17
ENSG00000152910.14	0	0	0	0	19	0	0	0
ENSG00000010818.4	56	4	2	0	229	0	0	0
ENSG00000188280.7	0	0	0	0	1	0	0	0
ENSG00000248434.1	0	0	0	0	0	0	0	2
ENSG00000067955.9	9	5	7	0	111	0	0	0
ENSG00000199172.1	0	0	0	0	0	0	2	0
ENSG00000226877.3	0	0	0	0	0	0	0	1
ENSG00000100567.8	14	0	2	0	39	0	0	0
ENSG00000257735.1	0	0	0	0	0	0	0	21
ENSG00000214517.4	9	0	3	0	67	0	0	0
ENSG00000249295.1	0	0	0	0	0	0	0	3
ENSG00000201756.1	0	0	0	0	0	0	1	0
ENSG00000226454.1	0	0	0	0	0	0	0	3
ENSG00000136997.10	93	9	2	0	9	0	0	0
ENSG00000236989.1	0	0	0	0	0	0	0	4
ENSG00000261394.1	0	0	0	0	0	0	0	1
ENSG00000222032.1	0	0	0	0	0	0	1	1
ENSG00000149658.13	23	2	7	0	26	0	0	0
ENSG00000226056.1	0	0	0	0	0	0	5	0
ENSG00000114812.8	6	1	0	0	33	0	0	0
ENSG00000168878.12	0	0	1	0	1	0	0	0
ENSG00000169594.8	0	0	0	0	5	0	0	0
ENSG00000203942.3	4	0	0	0	0	0	0	0
ENSG00000138439.10	16	0	6	0	147	0	0	0
ENSG00000263635.1	0	0	0	0	0	0	0	1
ENSG00000016864.12	18	5	7	0	11	0	0	0
ENSG00000267729.1	0	0	0	0	0	0	0	1
ENSG00000267379.1	0	0	0	0	0	0	1	1
ENSG00000106537.7	2	0	1	0	15	0	0	0
ENSG00000165553.4	0	0	0	0	1	0	0	0
ENSG00000257904.1	0	0	0	0	0	0	0	3
ENSG00000172932.10	11	0	0	0	10	0	0	0
ENSG00000148400.9	63	1	3	0	35	0	0	0
ENSG00000184209.14	3	1	1	0	12	0	1	4
ENSG00000240053.8	21	11	5	0	0	0	0	0
ENSG00000250657.1	0	0	0	0	0	0	1	1
ENSG00000182796.8	0	0	0	0	0	0	13	7
ENSG00000248713.1	1	0	0	0	0	0	0	0
ENSG00000250723.1	0	0	0	0	0	0	0	11
ENSG00000243701.1	0	0	0	0	0	0	7	54
ENSG00000101190.8	25	0	1	0	42	0	0	0
ENSG00000227161.1	0	0	0	0	0	0	0	31
ENSG00000124370.6	1	0	0	0	42	0	0	0
ENSG00000171130.13	7	0	13	0	8	0	0	0
ENSG00000261848.1	0	0	0	0	0	0	0	2
ENSG00000203875.6	0	0	0	0	0	0	311	26
ENSG00000234160.1	0	0	0	0	0	0	0	2
ENSG00000125484.7	51	1	24	0	32	0	0	0
ENSG00000260293.1	0	0	0	0	0	0	1	0
ENSG00000197386.6	113	1	11	0	204	0	0	0
ENSG00000140718.14	21	2	11	0	461	0	0	0
ENSG00000170075.8	0	0	1	0	3	0	0	0
ENSG00000205835.4	0	0	1	0	0	0	0	4
ENSG00000147576.11	3	5	0	0	15	0	0	0
ENSG00000205858.5	0	0	0	0	7	0	0	0
ENSG00000151461.15	147	1	14	0	138	0	1	0
ENSG00000131389.12	6	0	2	0	44	0	0	0
ENSG00000224511.1	0	0	0	0	0	0	2	1
ENSG00000204262.7	3	0	2	0	30	0	0	0
ENSG00000253444.1	0	0	0	0	0	0	0	3
ENSG00000267904.1	0	0	0	0	0	0	1	0
ENSG00000163297.12	4	0	3	0	51	0	0	7
ENSG00000107902.9	4	1	2	0	97	0	0	1
ENSG00000227953.2	0	0	0	0	0	0	3	28
ENSG00000069011.11	6	1	5	0	18	0	0	0
ENSG00000268266.1	0	0	0	0	0	0	0	2
ENSG00000261550.1	0	0	0	0	0	0	0	7
ENSG00000273183.1	0	0	0	0	0	0	1	0
ENSG00000196236.8	18	3	28	0	146	0	0	0
ENSG00000182175.9	9	4	6	0	51	0	0	0
ENSG00000248262.1	0	0	0	0	0	0	0	1
ENSG00000153714.5	0	1	0	0	20	0	0	0
ENSG00000197020.6	57	0	23	0	53	0	0	0
ENSG00000164344.11	1	0	0	0	13	0	0	0
ENSG00000245017.2	0	0	0	0	4	0	0	0
ENSG00000266497.1	0	0	0	0	0	0	0	1
ENSG00000079739.11	8	2	1	0	61	0	0	0
ENSG00000065057.3	2	0	0	0	9	0	0	0
ENSG00000080823.17	16	4	0	0	54	0	0	0
ENSG00000116748.15	0	0	0	0	2	0	0	0
ENSG00000173762.3	1	1	0	0	0	0	0	0
ENSG00000254235.1	0	0	0	0	0	0	2	21
ENSG00000168811.2	0	0	0	0	1	0	0	0
ENSG00000188477.8	0	0	0	0	0	0	0	1
ENSG00000175772.10	0	0	0	0	0	0	0	1
ENSG00000104760.12	0	1	0	0	10	0	0	0
ENSG00000145214.9	22	0	3	0	21	0	0	0
ENSG00000168530.11	0	1	0	0	3	0	0	0
ENSG00000225506.2	0	0	0	0	0	0	0	47
ENSG00000134899.13	25	0	0	0	16	0	0	0
ENSG00000053918.11	7	0	0	0	181	0	0	0
ENSG00000162779.16	2	0	0	0	38	0	0	0
ENSG00000221081.1	0	0	0	0	0	0	1	0
ENSG00000157654.13	19	0	13	0	230	0	0	0
ENSG00000140937.9	0	0	0	0	24	0	0	0
ENSG00000075413.13	107	2	3	0	291	0	0	0
ENSG00000212402.1	0	0	0	0	0	0	294	0
ENSG00000105849.5	9	0	17	0	10	0	0	0
ENSG00000234511.4	0	2	0	0	2	0	0	1
ENSG00000112031.11	5	0	0	0	11	0	0	0
ENSG00000203601.3	0	0	0	0	0	0	0	34
ENSG00000251340.1	0	0	0	0	0	0	3	0
ENSG00000047365.7	21	0	1	0	59	0	2	13
ENSG00000185231.4	0	0	0	0	3	0	0	0
ENSG00000104131.8	38	0	12	0	51	0	4	0
ENSG00000213368.3	0	0	0	0	0	0	2	0
ENSG00000155100.6	28	0	4	0	24	0	0	0
ENSG00000188785.7	11	1	5	0	4	0	0	0
ENSG00000256077.1	0	0	0	0	0	0	0	3
ENSG00000163636.6	48	2	1	0	22	0	0	0
ENSG00000136379.7	5	2	1	0	48	0	0	0
ENSG00000163749.13	1	0	0	0	11	0	0	0
ENSG00000166881.5	25	2	47	0	54	0	0	5
ENSG00000227733.4	0	0	0	0	0	0	2	0
ENSG00000269895.1	0	0	0	0	0	0	3	2
ENSG00000188340.1	1	0	0	0	0	0	0	0
ENSG00000230125.1	0	0	0	0	0	0	1	0
ENSG00000249471.3	4	1	1	0	3	0	0	0
ENSG00000272669.1	0	0	0	0	0	0	6	0
ENSG00000110108.5	4	2	10	0	5	0	0	0
ENSG00000258568.1	0	0	0	0	0	0	2	0
ENSG00000153575.6	57	2	1	0	19	0	0	0
ENSG00000131725.9	34	2	1	0	146	0	0	0
ENSG00000101452.10	15	0	1	0	71	0	0	0
ENSG00000141867.13	200	8	18	0	194	0	0	0
ENSG00000141627.9	9	2	0	0	274	0	0	0
ENSG00000151914.13	437	3	4	0	318	0	0	0
ENSG00000116194.8	1	1	0	0	6	0	0	0
ENSG00000169180.7	65	18	5	0	197	0	0	0
ENSG00000261430.1	0	0	0	0	0	0	0	5
ENSG00000106366.7	0	0	1	0	3	0	0	0
ENSG00000259039.1	0	0	0	0	0	0	0	1
ENSG00000245330.4	0	0	0	0	0	0	0	2
ENSG00000182010.6	20	1	16	0	81	0	0	0
ENSG00000124232.6	1	0	0	0	5	0	0	0
ENSG00000256116.1	0	0	0	0	0	0	0	3
ENSG00000251803.1	0	0	0	0	0	0	1	0
ENSG00000231440.1	0	0	0	0	0	0	0	1
ENSG00000174358.11	0	0	0	0	6	0	0	0
ENSG00000258472.4	16	0	20	0	114	0	0	142
ENSG00000221297.1	0	0	0	0	0	0	1	0
ENSG00000255618.1	0	0	0	0	0	0	0	1
ENSG00000152359.10	9	0	0	0	27	0	0	0
ENSG00000146834.9	13	1	2	0	4	0	1	0
ENSG00000242062.1	0	0	0	0	0	0	1	0
ENSG00000120616.11	24	1	1	0	155	0	0	0
ENSG00000145907.10	56	2	59	0	76	0	0	0
ENSG00000037749.7	16	1	11	0	48	0	3	84
ENSG00000179715.8	0	0	0	0	34	0	0	0
ENSG00000249853.3	1	0	1	0	91	0	0	0
ENSG00000261360.1	0	0	0	0	0	0	4	0
ENSG00000267011.1	0	0	0	0	0	0	1	1
ENSG00000133121.16	9	0	5	0	332	0	0	0
ENSG00000141150.3	0	0	5	0	14	0	0	0
ENSG00000162078.7	0	0	0	0	1	0	0	0
ENSG00000142731.6	43	3	1	0	15	0	0	0
ENSG00000111783.8	0	0	0	0	27	0	0	0
ENSG00000161609.5	0	0	1	0	12	0	0	0
ENSG00000237200.1	0	0	0	0	0	0	0	1
ENSG00000163697.12	20	2	8	0	196	0	0	0
ENSG00000127241.12	2	0	3	0	14	0	0	0
ENSG00000227755.1	0	0	0	0	0	0	0	6
ENSG00000103494.8	26	0	4	0	69	0	0	0
ENSG00000147669.6	2	0	3	0	0	0	0	0
ENSG00000187522.9	17	1	15	0	81	0	0	0
ENSG00000266405.2	0	0	0	0	0	0	2	1
ENSG00000166432.10	29	0	1	0	38	0	0	0
ENSG00000226472.3	0	0	0	0	0	0	1	2
ENSG00000196526.6	14	0	5	0	63	0	0	0
ENSG00000065371.13	0	0	1	0	3	0	0	0
ENSG00000229206.2	0	0	0	0	0	0	4	0
ENSG00000226872.1	0	0	0	0	0	0	0	1
ENSG00000261054.1	0	0	0	0	0	0	5	4
ENSG00000264958.2	0	0	0	0	0	0	0	2
ENSG00000102466.11	0	0	0	0	64	0	0	0
ENSG00000235974.1	0	0	0	0	0	0	0	3
ENSG00000170502.8	6	1	2	0	16	0	0	0
ENSG00000115998.3	5	3	0	0	31	0	4	192
ENSG00000119915.4	0	1	0	0	4	0	0	0
ENSG00000189157.9	2	0	0	0	16	0	0	0
ENSG00000184368.11	2	0	1	0	27	0	0	0
ENSG00000271420.1	0	0	0	0	0	0	1	0
ENSG00000046651.10	85	2	2	0	58	0	0	0
ENSG00000254959.2	0	0	0	0	0	0	12	110
ENSG00000259810.2	0	0	0	0	0	0	1	0
ENSG00000256673.1	0	0	0	0	0	0	2	64
ENSG00000231915.2	0	0	0	0	0	0	1	0
ENSG00000146457.10	24	6	8	0	79	0	0	0
ENSG00000147606.4	2	0	0	0	39	0	0	0
ENSG00000182938.4	1	0	0	0	3	0	0	0
ENSG00000197430.6	0	0	2	0	2	0	0	0
ENSG00000273032.1	0	0	0	0	0	0	6	0
ENSG00000228414.2	0	0	0	0	0	0	0	25
ENSG00000134531.5	1	0	2	0	5	0	0	0
ENSG00000256022.1	0	0	0	0	0	0	1	0
ENSG00000254350.1	0	0	0	0	0	0	0	4
ENSG00000205863.5	0	0	0	0	1	0	0	0
ENSG00000152944.4	17	0	2	0	13	0	1	45
ENSG00000261501.1	0	0	0	0	0	0	2	0
ENSG00000257354.1	0	0	0	0	0	0	3	15
ENSG00000205746.5	0	0	0	0	0	0	28	8
ENSG00000206262.4	0	0	3	0	0	0	0	0
ENSG00000167083.2	0	0	0	0	1	0	0	0
ENSG00000070367.11	20	0	19	0	74	0	0	0
ENSG00000250673.1	0	0	0	0	2	0	0	0
ENSG00000235261.1	0	0	0	0	0	0	1	0
ENSG00000115548.12	33	0	2	0	83	0	0	0
ENSG00000076356.6	13	0	2	0	107	0	0	0
ENSG00000105887.10	4	6	42	0	103	0	0	0
ENSG00000154174.7	42	0	14	0	47	0	0	0
ENSG00000186132.10	1	0	0	0	26	0	0	0
ENSG00000206652.1	0	0	0	0	0	0	4	0
ENSG00000185133.9	22	1	1	0	7	0	0	0
ENSG00000254721.1	0	0	0	0	0	0	1	0
ENSG00000170606.9	90	3	3	0	77	0	0	0
ENSG00000112245.6	15	10	35	0	16	0	2	8
ENSG00000207721.1	0	0	0	0	0	0	1	0
ENSG00000138231.8	7	0	3	0	16	0	0	0
ENSG00000133056.9	15	4	1	0	39	0	0	0
ENSG00000271722.1	0	0	0	0	0	0	1	0
ENSG00000174527.5	0	0	0	0	22	0	0	0
ENSG00000143393.12	37	5	4	0	64	0	0	0
ENSG00000228334.1	0	0	0	0	0	0	0	2
ENSG00000231417.2	0	0	0	0	0	0	0	1
ENSG00000223991.1	0	0	0	0	0	0	1	1
ENSG00000172497.4	0	0	0	0	7	0	0	0
ENSG00000197991.10	6	0	0	0	2	0	1	0
ENSG00000111145.3	7	0	5	0	19	0	0	0
ENSG00000223692.1	0	0	0	0	0	0	0	18
ENSG00000137177.14	46	2	6	0	153	0	0	0
ENSG00000135185.7	5	2	1	0	21	0	0	0
ENSG00000177337.3	0	0	0	0	0	0	2	3
ENSG00000167995.11	7	1	3	0	5	0	0	0
ENSG00000181009.4	1	0	0	0	0	0	0	0
ENSG00000197774.8	21	0	0	0	8	0	43	0
ENSG00000116957.8	37	4	4	0	118	0	0	0
ENSG00000236461.1	0	0	0	0	0	0	1	5
ENSG00000135334.8	22	15	4	0	61	0	0	0
ENSG00000182704.6	4	0	1	0	4	0	0	0
ENSG00000127528.5	1	0	0	0	2	0	0	0
ENSG00000228064.1	0	0	0	0	0	0	0	5
ENSG00000157110.11	3	1	2	0	91	0	0	0
ENSG00000180787.5	0	0	2	0	4	0	0	0
ENSG00000237326.1	0	0	0	0	0	0	0	3
ENSG00000254040.1	0	0	0	0	0	0	0	1
ENSG00000165973.13	4	0	0	0	303	0	0	0
ENSG00000138668.14	89	9	22	0	152	0	0	0
ENSG00000230662.1	0	0	0	0	0	0	1	0
ENSG00000166145.10	1	1	0	0	1	0	0	0
ENSG00000255300.1	0	0	0	0	0	0	0	18
ENSG00000185658.9	271	3	78	0	339	0	0	6
ENSG00000120129.5	2	1	1	0	0	0	0	0
ENSG00000217624.2	0	0	0	0	0	0	3	0
ENSG00000138760.4	8	2	26	0	35	0	0	0
ENSG00000249359.2	0	0	0	0	0	0	0	1
ENSG00000160111.8	2	0	0	0	28	0	0	0
ENSG00000006432.11	17	1	9	0	59	0	0	0
ENSG00000198843.8	0	1	12	0	40	0	0	0
ENSG00000184786.4	0	1	0	0	14	0	0	0
ENSG00000107819.9	3	1	0	0	5	0	0	0
ENSG00000101843.14	8	0	0	0	8	0	0	0
ENSG00000236968.1	0	0	0	0	0	0	1	1
ENSG00000225215.1	0	0	0	0	0	0	11	0
ENSG00000243943.5	30	1	11	0	65	0	0	0
ENSG00000214193.5	12	0	0	0	6	0	3	3
ENSG00000131370.11	9	1	7	0	38	0	0	0
ENSG00000228189.4	0	0	0	0	0	0	1	0
ENSG00000169918.5	2	0	0	0	193	0	0	0
ENSG00000213711.3	0	0	0	0	0	0	4	0
ENSG00000227083.1	0	0	0	0	0	0	0	1
ENSG00000196960.3	0	0	0	0	0	0	0	2
ENSG00000178235.6	2	0	0	0	0	0	0	0
ENSG00000267118.1	0	0	0	0	0	0	0	15
ENSG00000252874.1	0	0	0	0	0	0	2	0
ENSG00000130529.11	21	0	2	0	44	0	0	0
ENSG00000234161.1	0	0	0	0	0	0	0	1
ENSG00000173805.11	3	1	2	0	11	0	0	0
ENSG00000258122.1	0	0	0	0	0	0	0	2
ENSG00000183837.8	0	0	2	0	0	0	0	0
ENSG00000108255.3	0	0	0	0	2	0	0	0
ENSG00000260942.1	0	0	0	0	0	0	2	0
ENSG00000100307.8	1	0	3	0	12	0	0	2
